2011.01.28,00:00,1.37323,1.37455,1.35828,1.36096,116747
2011.01.31,00:00,1.35863,1.37378,1.35697,1.36924,122304
2011.02.01,00:00,1.36922,1.38419,1.36895,1.38284,131287
2011.02.02,00:00,1.38270,1.38606,1.37667,1.38094,112302
2011.02.03,00:00,1.38086,1.38250,1.36085,1.36327,114511
2011.02.04,00:00,1.36325,1.36776,1.35428,1.35798,94609
2011.02.07,00:00,1.35612,1.36257,1.35076,1.35819,105114
2011.02.08,00:00,1.35816,1.36878,1.35717,1.36242,120749
2011.02.09,00:00,1.36231,1.37435,1.36096,1.37312,111023
2011.02.10,00:00,1.37309,1.37332,1.35767,1.35987,127146
2011.02.11,00:00,1.35972,1.36201,1.34966,1.35491,125069
2011.02.14,00:00,1.35066,1.35578,1.34276,1.34878,122404
2011.02.15,00:00,1.34874,1.35500,1.34607,1.34850,127517
2011.02.16,00:00,1.34852,1.35871,1.34618,1.35683,125438
2011.02.17,00:00,1.35675,1.36183,1.35361,1.36077,119807
2011.02.18,00:00,1.36075,1.37143,1.35446,1.36916,112276
2011.02.21,00:00,1.36996,1.37148,1.36467,1.36768,72035
2011.02.22,00:00,1.36771,1.37033,1.35246,1.36490,146074
2011.02.23,00:00,1.36480,1.37859,1.36468,1.37473,129118
2011.02.24,00:00,1.37458,1.38200,1.37036,1.37987,131203
2011.02.25,00:00,1.37988,1.38372,1.37231,1.37521,102573
2011.02.28,00:00,1.37568,1.38548,1.37104,1.38046,111922
2011.03.01,00:00,1.38050,1.38535,1.37624,1.37759,107186
2011.03.02,00:00,1.37758,1.38894,1.37427,1.38648,115220
2011.03.03,00:00,1.38648,1.39732,1.38314,1.39679,98185
2011.03.04,00:00,1.39683,1.40064,1.39401,1.39858,90316
2011.03.07,00:00,1.39887,1.40352,1.39548,1.39679,80227
2011.03.08,00:00,1.39677,1.39877,1.38617,1.39032,70897
2011.03.09,00:00,1.39028,1.39407,1.38549,1.39072,64981
2011.03.10,00:00,1.39062,1.39236,1.37745,1.37961,80294
2011.03.11,00:00,1.37962,1.39135,1.37516,1.39001,80588
2011.03.14,00:00,1.39737,1.40022,1.39042,1.39877,76398
2011.03.15,00:00,1.39876,1.40121,1.38546,1.39965,107276
2011.03.16,00:00,1.39964,1.40002,1.38661,1.39333,106316
2011.03.17,00:00,1.39327,1.40519,1.38618,1.40184,105915
2011.03.18,00:00,1.40183,1.41830,1.39782,1.41794,114294
2011.03.21,00:00,1.41755,1.42391,1.41385,1.42178,72017
2011.03.22,00:00,1.42177,1.42478,1.41785,1.41975,96316
2011.03.23,00:00,1.41977,1.42138,1.40751,1.40954,121866
2011.03.24,00:00,1.40951,1.42193,1.40529,1.41712,121443
2011.03.25,00:00,1.41719,1.41933,1.40546,1.40861,130322
2011.03.28,00:00,1.40401,1.41149,1.40202,1.40862,93174
2011.03.29,00:00,1.40855,1.41488,1.40461,1.41127,107635
2011.03.30,00:00,1.41129,1.41470,1.40513,1.41263,116580
2011.03.31,00:00,1.41264,1.42321,1.41153,1.41564,108083
2011.04.01,00:00,1.41567,1.42446,1.40613,1.42320,113236
2011.04.04,00:00,1.42256,1.42675,1.41920,1.42189,92359
2011.04.05,00:00,1.42186,1.42446,1.41510,1.42212,105116
2011.04.06,00:00,1.42211,1.43486,1.42075,1.43304,127973
2011.04.07,00:00,1.43305,1.43355,1.42420,1.43067,150691
2011.04.08,00:00,1.43068,1.44880,1.42904,1.44834,132207
2011.04.11,00:00,1.44727,1.44827,1.44201,1.44348,115030
2011.04.12,00:00,1.44341,1.45190,1.43767,1.44757,153893
2011.04.13,00:00,1.44762,1.45186,1.44135,1.44414,140801
2011.04.14,00:00,1.44413,1.45139,1.43645,1.44861,124470
2011.04.15,00:00,1.44866,1.45029,1.43902,1.44276,122011
2011.04.18,00:00,1.44105,1.44197,1.41561,1.42348,144956
2011.04.19,00:00,1.42345,1.43521,1.42044,1.43334,150664
2011.04.20,00:00,1.43330,1.45466,1.43268,1.45211,149235
2011.04.21,00:00,1.45212,1.46483,1.45051,1.45510,143179
2011.04.22,00:00,1.45508,1.45874,1.45334,1.45587,18190
2011.04.25,00:00,1.45598,1.46259,1.45245,1.45799,76862
2011.04.26,00:00,1.45793,1.46563,1.44920,1.46430,149793
2011.04.27,00:00,1.46431,1.47950,1.46319,1.47864,156878
2011.04.28,00:00,1.47857,1.48806,1.47682,1.48213,140810
2011.04.29,00:00,1.48212,1.48772,1.48031,1.48066,72145
2011.05.02,00:00,1.48186,1.49013,1.47631,1.48284,119052
2011.05.03,00:00,1.48283,1.48894,1.47541,1.48239,149290
2011.05.04,00:00,1.48238,1.49393,1.47745,1.48258,160231
2011.05.05,00:00,1.48256,1.48986,1.45086,1.45361,174487
2011.05.06,00:00,1.45367,1.45871,1.43078,1.43178,200855
2011.05.09,00:00,1.43618,1.44416,1.42540,1.43638,171649
2011.05.10,00:00,1.43643,1.44114,1.42692,1.44078,171158
2011.05.11,00:00,1.44081,1.44226,1.41715,1.41906,156622
2011.05.12,00:00,1.41905,1.42764,1.41229,1.42448,185687
2011.05.13,00:00,1.42449,1.43392,1.40647,1.41155,174216
2011.05.16,00:00,1.40891,1.42438,1.40465,1.41548,165624
2011.05.17,00:00,1.41547,1.42374,1.41195,1.42360,175745
2011.05.18,00:00,1.42355,1.42865,1.41944,1.42480,154988
2011.05.19,00:00,1.42478,1.43246,1.42060,1.43076,164667
2011.05.20,00:00,1.43080,1.43447,1.41321,1.41587,155450
2011.05.23,00:00,1.41245,1.41450,1.39684,1.40467,171267
2011.05.24,00:00,1.40469,1.41327,1.40014,1.40985,168956
2011.05.25,00:00,1.40987,1.41173,1.40135,1.40867,171372
2011.05.26,00:00,1.40863,1.42059,1.40673,1.41435,170605
2011.05.27,00:00,1.41433,1.43222,1.41242,1.43160,166824
2011.05.30,00:00,1.43208,1.43208,1.42570,1.42808,57272
2011.05.31,00:00,1.42811,1.44234,1.42788,1.43956,106732
2011.06.01,00:00,1.43957,1.44580,1.43199,1.43267,111476
2011.06.02,00:00,1.43270,1.45130,1.43067,1.44895,105617
2011.06.03,00:00,1.44901,1.46417,1.44506,1.46338,92027
2011.06.06,00:00,1.46183,1.46581,1.45564,1.45745,93729
2011.06.07,00:00,1.45744,1.46953,1.45630,1.46887,95126
2011.06.08,00:00,1.46889,1.46927,1.45642,1.45807,101364
2011.06.09,00:00,1.45816,1.46520,1.44768,1.45091,101350
2011.06.10,00:00,1.45092,1.45500,1.43216,1.43453,104018
2011.06.13,00:00,1.43234,1.44293,1.43204,1.44117,93403
2011.06.14,00:00,1.44114,1.44966,1.43777,1.44390,97339
2011.06.15,00:00,1.44393,1.44510,1.41556,1.41773,111810
2011.06.16,00:00,1.41774,1.42188,1.40731,1.42036,130249
2011.06.17,00:00,1.42037,1.43384,1.41265,1.43095,115710
2011.06.20,00:00,1.42773,1.43272,1.41900,1.43024,94338
2011.06.21,00:00,1.43025,1.44218,1.43016,1.44101,97178
2011.06.22,00:00,1.44098,1.44415,1.43409,1.43546,103722
